TeamId,TeamCity,TeamName,Event Id,Event Date UTC,Event Date Local
3085,Carolina,Hurricanes,103045315,2018-01-13 00:30:00+00:00,2018-01-12 19:30:00-05:00
3085,Carolina,Hurricanes,103045301,2017-12-24 00:00:00+00:00,2017-12-23 19:00:00-05:00
3085,Carolina,Hurricanes,103045404,2018-03-22 23:00:00+00:00,2018-03-22 19:00:00-04:00
3085,Carolina,Hurricanes,103045389,2018-03-13 23:00:00+00:00,2018-03-13 19:00:00-04:00
3085,Carolina,Hurricanes,103045363,2018-02-17 00:30:00+00:00,2018-02-16 19:30:00-05:00
3085,Carolina,Hurricanes,103045343,2018-02-07 00:00:00+00:00,2018-02-06 19:00:00-05:00
3085,Carolina,Hurricanes,103045413,2018-03-31 23:00:00+00:00,2018-03-31 19:00:00-04:00
3085,Carolina,Hurricanes,103045382,2018-03-05 00:00:00+00:00,2018-03-04 19:00:00-05:00
3085,Carolina,Hurricanes,103045410,2018-03-26 23:00:00+00:00,2018-03-26 19:00:00-04:00
3085,Carolina,Hurricanes,103045399,2018-03-20 23:00:00+00:00,2018-03-20 19:00:00-04:00
3085,Carolina,Hurricanes,103045377,2018-03-03 00:30:00+00:00,2018-03-02 19:30:00-05:00
3085,Carolina,Hurricanes,103045325,2018-01-31 00:00:00+00:00,2018-01-30 19:00:00-05:00
3085,Carolina,Hurricanes,103045323,2018-01-21 22:00:00+00:00,2018-01-21 17:00:00-05:00
3085,Carolina,Hurricanes,103045372,2018-02-24 00:30:00+00:00,2018-02-23 19:30:00-05:00
3085,Carolina,Hurricanes,103045329,2018-02-02 00:00:00+00:00,2018-02-01 19:00:00-05:00
3085,Carolina,Hurricanes,103045311,2018-01-03 00:00:00+00:00,2018-01-02 19:00:00-05:00
3085,Carolina,Hurricanes,103045309,2017-12-30 00:30:00+00:00,2017-12-29 19:30:00-05:00
3085,Carolina,Hurricanes,103045368,2018-02-18 22:00:00+00:00,2018-02-18 17:00:00-05:00
3085,Carolina,Hurricanes,103045345,2018-02-10 00:30:00+00:00,2018-02-09 19:30:00-05:00
3085,Carolina,Hurricanes,103045319,2018-01-14 20:00:00+00:00,2018-01-14 15:00:00-05:00
3085,Carolina,Hurricanes,103045297,2017-12-17 01:00:00+00:00,2017-12-16 20:00:00-05:00
3085,Carolina,Hurricanes,103045356,2018-02-14 00:00:00+00:00,2018-02-13 19:00:00-05:00
3085,Carolina,Hurricanes,103045352,2018-02-11 00:00:00+00:00,2018-02-10 19:00:00-05:00
3085,Carolina,Hurricanes,103045337,2018-02-04 18:00:00+00:00,2018-02-04 13:00:00-05:00
3085,Carolina,Hurricanes,103045305,2017-12-28 00:00:00+00:00,2017-12-27 19:00:00-05:00
2762,Boston,Bruins,103044123,2018-04-07 23:00:00+00:00,2018-04-07 19:00:00-04:00
2762,Boston,Bruins,103044110,2018-03-09 00:00:00+00:00,2018-03-08 19:00:00-05:00
2762,Boston,Bruins,103044109,2018-03-02 00:00:00+00:00,2018-03-01 19:00:00-05:00
2762,Boston,Bruins,103044113,2018-03-29 23:00:00+00:00,2018-03-29 19:00:00-04:00
2762,Boston,Bruins,103044098,2018-02-11 00:00:00+00:00,2018-02-10 19:00:00-05:00
2762,Boston,Bruins,103044103,2018-02-14 00:00:00+00:00,2018-02-13 19:00:00-05:00
2762,Boston,Bruins,103044111,2018-03-07 00:00:00+00:00,2018-03-06 19:00:00-05:00
2762,Boston,Bruins,103044112,2018-03-19 23:00:00+00:00,2018-03-19 19:00:00-04:00
2762,Boston,Bruins,103044115,2018-03-10 18:00:00+00:00,2018-03-10 13:00:00-05:00
2762,Boston,Bruins,103044116,2018-03-31 17:00:00+00:00,2018-03-31 13:00:00-04:00
2762,Boston,Bruins,103044119,2018-03-03 22:00:00+00:00,2018-03-03 17:00:00-05:00
2762,Boston,Bruins,103044108,2018-02-28 00:00:00+00:00,2018-02-27 19:00:00-05:00
2762,Boston,Bruins,103044095,2018-02-04 00:00:00+00:00,2018-02-03 19:00:00-05:00
2762,Boston,Bruins,103044089,2018-01-18 00:30:00+00:00,2018-01-17 19:30:00-05:00
2762,Boston,Bruins,103044081,2018-01-31 00:00:00+00:00,2018-01-30 19:00:00-05:00
2762,Boston,Bruins,103044072,2018-01-05 00:00:00+00:00,2018-01-04 19:00:00-05:00
2762,Boston,Bruins,103044084,2018-01-15 18:00:00+00:00,2018-01-15 13:00:00-05:00
2762,Boston,Bruins,103044092,2018-02-02 00:00:00+00:00,2018-02-01 19:00:00-05:00
2762,Boston,Bruins,103044078,2018-01-24 00:00:00+00:00,2018-01-23 19:00:00-05:00
2762,Boston,Bruins,103044075,2018-01-07 00:00:00+00:00,2018-01-06 19:00:00-05:00
2762,Boston,Bruins,103044053,2017-12-28 00:00:00+00:00,2017-12-27 19:00:00-05:00
2762,Boston,Bruins,103044038,2017-12-15 00:00:00+00:00,2017-12-14 19:00:00-05:00
2762,Boston,Bruins,103044042,2017-12-22 00:00:00+00:00,2017-12-21 19:00:00-05:00
2762,Boston,Bruins,103044063,2017-12-23 18:00:00+00:00,2017-12-23 13:00:00-05:00
2762,Boston,Bruins,103044048,2017-12-19 00:00:00+00:00,2017-12-18 19:00:00-05:00
2762,Boston,Bruins,103044058,2017-12-16 22:00:00+00:00,2017-12-16 17:00:00-05:00
3003,Buffalo,Sabres,103045493,2017-12-16 00:00:00+00:00,2017-12-15 19:00:00-05:00
3003,Buffalo,Sabres,103045495,2017-12-20 00:00:00+00:00,2017-12-19 19:00:00-05:00
3003,Buffalo,Sabres,103045500,2018-01-12 00:00:00+00:00,2018-01-11 19:00:00-05:00
3003,Buffalo,Sabres,103045502,2018-01-31 00:00:00+00:00,2018-01-30 19:00:00-05:00
3003,Buffalo,Sabres,103045508,2018-02-19 20:00:00+00:00,2018-02-19 15:00:00-05:00
3003,Buffalo,Sabres,103045521,2018-02-07 00:00:00+00:00,2018-02-06 19:00:00-05:00
3003,Buffalo,Sabres,103045538,2018-03-15 23:00:00+00:00,2018-03-15 19:00:00-04:00
3003,Buffalo,Sabres,103045498,2018-01-10 00:00:00+00:00,2018-01-09 19:00:00-05:00
3003,Buffalo,Sabres,103045523,2018-02-09 00:00:00+00:00,2018-02-08 19:00:00-05:00
3003,Buffalo,Sabres,103045525,2018-02-14 00:00:00+00:00,2018-02-13 19:00:00-05:00
3003,Buffalo,Sabres,103045811,2018-02-17 18:00:00+00:00,2018-02-17 13:00:00-05:00
3003,Buffalo,Sabres,103045532,2018-03-19 23:00:00+00:00,2018-03-19 19:00:00-04:00
3003,Buffalo,Sabres,103045544,2018-04-04 23:30:00+00:00,2018-04-04 19:30:00-04:00
3003,Buffalo,Sabres,103045513,2018-02-02 00:00:00+00:00,2018-02-01 19:00:00-05:00
3003,Buffalo,Sabres,103045542,2018-03-10 18:00:00+00:00,2018-03-10 13:00:00-05:00
3003,Buffalo,Sabres,103045813,2018-03-08 00:30:00+00:00,2018-03-07 19:30:00-05:00
3003,Buffalo,Sabres,103045505,2018-01-20 18:00:00+00:00,2018-01-20 13:00:00-05:00
3003,Buffalo,Sabres,103045519,2018-02-04 00:00:00+00:00,2018-02-03 19:00:00-05:00
3003,Buffalo,Sabres,103045541,2018-03-29 23:00:00+00:00,2018-03-29 19:00:00-04:00
3003,Buffalo,Sabres,103045496,2017-12-23 00:00:00+00:00,2017-12-22 19:00:00-05:00
3003,Buffalo,Sabres,103045510,2018-02-25 22:00:00+00:00,2018-02-25 17:00:00-05:00
3003,Buffalo,Sabres,103045536,2018-03-21 23:00:00+00:00,2018-03-21 19:00:00-04:00
3003,Buffalo,Sabres,103045530,2018-03-06 00:00:00+00:00,2018-03-05 19:00:00-05:00
3003,Buffalo,Sabres,103045540,2018-03-23 23:00:00+00:00,2018-03-23 19:00:00-04:00
3003,Buffalo,Sabres,103045543,2018-03-17 17:00:00+00:00,2018-03-17 13:00:00-04:00
3003,Buffalo,Sabres,103045527,2018-02-12 00:00:00+00:00,2018-02-11 19:00:00-05:00
2767,Detroit,Red Wings,103044220,2017-12-16 00:30:00+00:00,2017-12-15 19:30:00-05:00
2767,Detroit,Red Wings,103044228,2018-01-01 00:00:00+00:00,2017-12-31 19:00:00-05:00
2767,Detroit,Red Wings,103044241,2018-01-04 00:30:00+00:00,2018-01-03 19:30:00-05:00
2767,Detroit,Red Wings,103044249,2018-01-17 00:30:00+00:00,2018-01-16 19:30:00-05:00
2767,Detroit,Red Wings,103044233,2018-01-08 00:00:00+00:00,2018-01-07 19:00:00-05:00
2767,Detroit,Red Wings,103044208,2017-12-14 01:00:00+00:00,2017-12-13 20:00:00-05:00
2767,Detroit,Red Wings,103044352,2018-03-27 23:30:00+00:00,2018-03-27 19:30:00-04:00
2767,Detroit,Red Wings,103044358,2018-03-31 18:00:00+00:00,2018-03-31 14:00:00-04:00
2767,Detroit,Red Wings,103044363,2018-04-07 23:00:00+00:00,2018-04-07 19:00:00-04:00
2767,Detroit,Red Wings,103044265,2018-02-25 00:00:00+00:00,2018-02-24 19:00:00-05:00
2767,Detroit,Red Wings,103044341,2018-02-23 00:30:00+00:00,2018-02-22 19:30:00-05:00
2767,Detroit,Red Wings,103044250,2018-01-24 00:30:00+00:00,2018-01-23 19:30:00-05:00
2767,Detroit,Red Wings,103044255,2018-01-26 00:30:00+00:00,2018-01-25 19:30:00-05:00
2767,Detroit,Red Wings,103044262,2018-02-01 01:00:00+00:00,2018-01-31 20:00:00-05:00
2767,Detroit,Red Wings,103044272,2018-02-19 00:00:00+00:00,2018-02-18 19:00:00-05:00
2767,Detroit,Red Wings,103044278,2018-02-07 00:30:00+00:00,2018-02-06 19:30:00-05:00
2767,Detroit,Red Wings,103044366,2018-04-05 23:30:00+00:00,2018-04-05 19:30:00-04:00
2767,Detroit,Red Wings,103044223,2017-12-30 00:30:00+00:00,2017-12-29 19:30:00-05:00
2767,Detroit,Red Wings,103044238,2018-01-21 00:00:00+00:00,2018-01-20 19:00:00-05:00
2767,Detroit,Red Wings,103044282,2018-02-14 00:30:00+00:00,2018-02-13 19:30:00-05:00
2767,Detroit,Red Wings,103044286,2018-02-21 00:30:00+00:00,2018-02-20 19:30:00-05:00
2767,Detroit,Red Wings,103044347,2018-03-09 00:30:00+00:00,2018-03-08 19:30:00-05:00
2767,Detroit,Red Wings,103044348,2018-03-22 23:30:00+00:00,2018-03-22 19:30:00-04:00
2767,Detroit,Red Wings,103044244,2018-01-06 00:30:00+00:00,2018-01-05 19:30:00-05:00
2767,Detroit,Red Wings,103044351,2018-03-20 23:30:00+00:00,2018-03-20 19:30:00-04:00
2765,Florida,Panthers,103045272,2017-12-23 00:30:00+00:00,2017-12-22 19:30:00-05:00
2765,Florida,Panthers,103045374,2018-02-10 00:30:00+00:00,2018-02-09 19:30:00-05:00
2765,Florida,Panthers,103045277,2017-12-29 00:30:00+00:00,2017-12-28 19:30:00-05:00
2765,Florida,Panthers,103045425,2018-03-15 23:30:00+00:00,2018-03-15 19:30:00-04:00
2765,Florida,Panthers,103045434,2018-04-07 23:00:00+00:00,2018-04-07 19:00:00-04:00
2765,Florida,Panthers,103045351,2018-01-13 00:30:00+00:00,2018-01-12 19:30:00-05:00
2765,Florida,Panthers,103045391,2018-02-28 00:30:00+00:00,2018-02-27 19:30:00-05:00
2765,Florida,Panthers,103045424,2018-03-12 23:30:00+00:00,2018-03-12 19:30:00-04:00
2765,Florida,Panthers,103045379,2018-02-07 00:30:00+00:00,2018-02-06 19:30:00-05:00
2765,Florida,Panthers,103045403,2018-02-04 00:00:00+00:00,2018-02-03 19:00:00-05:00
2765,Florida,Panthers,103045428,2018-03-03 00:30:00+00:00,2018-03-02 19:30:00-05:00
2765,Florida,Panthers,103045289,2017-12-24 00:00:00+00:00,2017-12-23 19:00:00-05:00
2765,Florida,Panthers,103045365,2018-01-26 00:30:00+00:00,2018-01-25 19:30:00-05:00
2765,Florida,Panthers,103045398,2018-02-25 00:00:00+00:00,2018-02-24 19:00:00-05:00
2765,Florida,Panthers,103045388,2018-02-23 00:30:00+00:00,2018-02-22 19:30:00-05:00
2765,Florida,Panthers,103045426,2018-03-09 00:30:00+00:00,2018-03-08 19:30:00-05:00
2765,Florida,Panthers,103045359,2018-01-20 00:30:00+00:00,2018-01-19 19:30:00-05:00
2765,Florida,Panthers,103045419,2018-03-24 23:00:00+00:00,2018-03-24 19:00:00-04:00
2765,Florida,Panthers,103045294,2017-12-31 00:00:00+00:00,2017-12-30 19:00:00-05:00
2765,Florida,Panthers,103045412,2018-03-11 00:00:00+00:00,2018-03-10 19:00:00-05:00
2765,Florida,Panthers,103045423,2018-03-04 20:00:00+00:00,2018-03-04 15:00:00-05:00
2765,Florida,Panthers,103045427,2018-03-02 00:30:00+00:00,2018-03-01 19:30:00-05:00
2765,Florida,Panthers,103045429,2018-04-02 23:30:00+00:00,2018-04-02 19:30:00-04:00
2765,Florida,Panthers,103045431,2018-04-05 23:30:00+00:00,2018-04-05 19:30:00-04:00
2765,Florida,Panthers,103045422,2018-03-17 18:00:00+00:00,2018-03-17 14:00:00-04:00
2765,Florida,Panthers,103045430,2018-04-03 23:30:00+00:00,2018-04-03 19:30:00-04:00
7554,Montreal,Canadiens,103044516,2018-02-11 00:00:00+00:00,2018-02-10 19:00:00-05:00
7554,Montreal,Canadiens,103044698,2018-03-19 23:30:00+00:00,2018-03-19 19:30:00-04:00
7554,Montreal,Canadiens,103044706,2018-04-01 23:00:00+00:00,2018-04-01 19:00:00-04:00
7554,Montreal,Canadiens,103044467,2018-01-05 00:30:00+00:00,2018-01-04 19:30:00-05:00
7554,Montreal,Canadiens,103044697,2018-03-26 23:30:00+00:00,2018-03-26 19:30:00-04:00
7554,Montreal,Canadiens,103044704,2018-03-15 23:30:00+00:00,2018-03-15 19:30:00-04:00
7554,Montreal,Canadiens,103044505,2018-01-14 00:00:00+00:00,2018-01-13 19:00:00-05:00
7554,Montreal,Canadiens,103044448,2017-12-15 00:30:00+00:00,2017-12-14 19:30:00-05:00
7554,Montreal,Canadiens,103044524,2018-02-04 18:00:00+00:00,2018-02-04 13:00:00-05:00
7554,Montreal,Canadiens,103044676,2018-03-01 00:00:00+00:00,2018-02-28 19:00:00-05:00
7554,Montreal,Canadiens,103044493,2018-01-24 00:30:00+00:00,2018-01-23 19:30:00-05:00
7554,Montreal,Canadiens,103044519,2018-02-03 18:00:00+00:00,2018-02-03 13:00:00-05:00
7554,Montreal,Canadiens,103044664,2018-02-23 00:30:00+00:00,2018-02-22 19:30:00-05:00
7554,Montreal,Canadiens,103044463,2018-01-03 00:30:00+00:00,2018-01-02 19:30:00-05:00
7554,Montreal,Canadiens,103044498,2018-01-26 00:30:00+00:00,2018-01-25 19:30:00-05:00
7554,Montreal,Canadiens,103044508,2018-01-21 00:00:00+00:00,2018-01-20 19:00:00-05:00
7554,Montreal,Canadiens,103044701,2018-03-13 23:30:00+00:00,2018-03-13 19:30:00-04:00
7554,Montreal,Canadiens,103044705,2018-04-03 23:30:00+00:00,2018-04-03 19:30:00-04:00
7554,Montreal,Canadiens,103044471,2018-01-16 00:30:00+00:00,2018-01-15 19:30:00-05:00
7554,Montreal,Canadiens,103044683,2018-02-25 00:00:00+00:00,2018-02-24 19:00:00-05:00
7554,Montreal,Canadiens,103044690,2018-03-24 23:00:00+00:00,2018-03-24 19:00:00-04:00
7554,Montreal,Canadiens,103044511,2018-01-08 00:00:00+00:00,2018-01-07 19:00:00-05:00
7554,Montreal,Canadiens,103044671,2018-02-27 00:30:00+00:00,2018-02-26 19:30:00-05:00
